Date,AAPL,AMZN,BRK-B,GOOG,GOOGL,JPM,META,MSFT,NVDA,TSLA,^GSPC
2012-06-04 00:00:00+00:00,20.153213500976562,10.728500366210938,79.04000091552734,14.410735130310059,14.479228973388672,31.0,26.899999618530273,28.549999237060547,0.2932499945163727,1.858667016029358,1278.1800537109375
2012-06-05 00:00:00+00:00,20.101070404052734,10.660499572753906,79.12000274658203,14.206998825073242,14.274524688720703,31.989999771118164,25.8700008392334,28.510000228881836,0.3017500042915344,1.8606669902801514,1285.5
2012-06-06 00:00:00+00:00,20.409286499023438,10.881999969482422,80.68000030517578,14.460049629211426,14.528779029846191,33.06999969482422,26.809999465942383,29.350000381469727,0.3097499907016754,1.9479999542236328,1315.1300048828125
2012-06-07 00:00:00+00:00,20.41857147216797,10.9399995803833,80.66000366210938,14.401768684387207,14.470219612121582,32.810001373291016,26.309999465942383,29.229999542236328,0.29725000262260437,1.9286669492721558,1314.989990234375
2012-06-08 00:00:00+00:00,20.7257137298584,10.923999786376953,81.36000061035156,14.457060813903809,14.525775909423828,33.68000030517578,27.100000381469727,29.649999618530273,0.30300000309944153,2.0053329467773438,1325.6600341796875
2012-06-11 00:00:00+00:00,20.398929595947266,10.824999809265137,80.27999877929688,14.15942668914795,14.226726531982422,32.81999969482422,27.010000228881836,28.899999618530273,0.30649998784065247,1.9413330554962158,1308.9300537109375
2012-06-12 00:00:00+00:00,20.5771427154541,10.821000099182129,81.26000213623047,14.07474422454834,14.141641616821289,33.77000045776367,27.399999618530273,29.290000915527344,0.3127500116825104,1.9773329496383667,1324.1800537109375
2012-06-13 00:00:00+00:00,20.43428611755371,10.736499786376953,80.58999633789062,13.974868774414062,14.041291236877441,34.29999923706055,27.270000457763672,29.1299991607666,0.304500013589859,1.9846669435501099,1314.8800048828125
2012-06-14 00:00:00+00:00,20.411785125732422,10.72249984741211,81.72000122070312,13.92405891418457,13.990240097045898,34.650001525878906,28.290000915527344,29.34000015258789,0.3007499873638153,1.9593329429626465,1329.0999755859375
2012-06-15 00:00:00+00:00,20.504642486572266,10.917499542236328,82.56999969482422,14.060049057006836,14.126876831054688,35.029998779296875,30.010000228881836,30.020000457763672,0.3072499930858612,1.99399995803833,1342.8399658203125
2012-06-18 00:00:00+00:00,20.920713424682617,11.133000373840332,82.1500015258789,14.217958450317383,14.28553581237793,34.619998931884766,31.40999984741211,29.84000015258789,0.3100000023841858,2.122667074203491,1344.780029296875
2012-06-19 00:00:00+00:00,20.97892951965332,11.201499938964844,82.9800033569336,14.48396110534668,14.552803039550781,35.380001068115234,31.90999984741211,30.700000762939453,0.3310000002384186,2.1393330097198486,1357.97998046875
2012-06-20 00:00:00+00:00,20.919286727905273,11.151000022888184,82.45999908447266,14.383835792541504,14.452201843261719,36.45000076293945,31.600000381469727,30.93000030517578,0.3362500071525574,2.252000093460083,1355.68994140625
2012-06-21 00:00:00+00:00,20.631071090698242,11.028499603271484,81.19000244140625,14.077484130859375,14.144393920898438,35.5099983215332,31.84000015258789,30.139999389648438,0.32100000977516174,2.1459999084472656,1325.510009765625
2012-06-22 00:00:00+00:00,20.78928565979004,11.107999801635742,81.87000274658203,14.233649253845215,14.301301002502441,35.9900016784668,33.04999923706055,30.700000762939453,0.32499998807907104,2.25266695022583,1335.02001953125
2012-06-25 00:00:00+00:00,20.3846435546875,11.003499984741211,80.47000122070312,13.965154647827148,14.031532287597656,35.31999969482422,32.060001373291016,29.8700008392334,0.31474998593330383,2.2073330879211426,1313.719970703125
2012-06-26 00:00:00+00:00,20.429643630981445,11.280500411987305,81.33000183105469,14.064284324645996,14.131131172180176,35.709999084472656,33.099998474121094,30.020000457763672,0.31825000047683716,2.107332944869995,1319.989990234375
2012-06-27 00:00:00+00:00,20.51785659790039,11.281000137329102,81.9800033569336,14.179351806640625,14.246747016906738,36.779998779296875,32.22999954223633,30.170000076293945,0.32850000262260437,2.130666971206665,1331.8499755859375
2012-06-28 00:00:00+00:00,20.323213577270508,11.065500259399414,82.33999633789062,14.055068016052246,14.121871948242188,35.880001068115234,31.360000610351562,29.90999984741211,0.3310000002384186,2.0940001010894775,1329.0400390625
2012-06-29 00:00:00+00:00,20.85714340209961,11.417499542236328,83.33000183105469,14.447596549987793,14.516265869140625,35.72999954223633,31.100000381469727,30.59000015258789,0.34549999237060547,2.0859999656677246,1362.1600341796875
2012-07-02 00:00:00+00:00,21.161428451538086,11.465999603271484,83.6500015258789,14.457559585571289,14.526275634765625,36.279998779296875,30.770000457763672,30.559999465942383,0.3362500071525574,2.0266671180725098,1365.510009765625
2012-07-03 00:00:00+00:00,21.407499313354492,11.476499557495117,83.77999877929688,14.64087200164795,14.71045970916748,35.880001068115234,31.200000762939453,30.760000228881836,0.3449999988079071,2.0439999103546143,1374.02001953125
2012-07-05 00:00:00+00:00,21.783571243286133,11.352999687194824,83.22000122070312,14.842367172241211,14.91291332244873,34.380001068115234,31.469999313354492,30.700000762939453,0.34150001406669617,2.0820000171661377,1367.5799560546875
2012-07-06 00:00:00+00:00,21.63857078552246,11.2524995803833,82.54000091552734,14.594795227050781,14.664163589477539,33.900001525878906,31.729999542236328,30.190000534057617,0.33500000834465027,2.065999984741211,1354.6800537109375
2012-07-09 00:00:00+00:00,21.92464256286621,11.2524995803833,83.38999938964844,14.595541954040527,14.664915084838867,33.959999084472656,32.16999816894531,30.0,0.3305000066757202,2.0993330478668213,1352.4599609375
2012-07-10 00:00:00+00:00,21.721786499023438,10.975000381469727,83.05000305175781,14.488195419311523,14.55705738067627,34.25,31.469999313354492,29.739999771118164,0.320499986410141,2.0846669673919678,1341.469970703125
2012-07-11 00:00:00+00:00,21.5867862701416,10.918499946594238,84.08999633789062,14.226426124572754,14.29404354095459,34.59000015258789,30.969999313354492,29.299999237060547,0.3152500092983246,2.1006669998168945,1341.449951171875
2012-07-12 00:00:00+00:00,21.389286041259766,10.767999649047852,83.54000091552734,14.208742141723633,14.276275634765625,34.040000915527344,30.809999465942383,28.6299991607666,0.3100000023841858,2.180000066757202,1334.760009765625
2012-07-13 00:00:00+00:00,21.60607147216797,10.919500350952148,84.4800033569336,14.359177589416504,14.427427291870117,36.06999969482422,30.719999313354492,29.389999389648438,0.3140000104904175,2.2833330631256104,1356.780029296875
2012-07-16 00:00:00+00:00,21.675357818603516,10.80049991607666,83.9800033569336,14.319328308105469,14.3873872756958,35.09000015258789,28.25,29.440000534057617,0.3149999976158142,2.3973329067230225,1353.6400146484375
2012-07-17 00:00:00+00:00,21.676429748535156,10.846500396728516,85.19000244140625,14.364409446716309,14.432682991027832,34.9900016784668,28.09000015258789,29.65999984741211,0.30924999713897705,2.2233328819274902,1363.6700439453125
2012-07-18 00:00:00+00:00,21.652143478393555,10.873499870300293,84.9800033569336,14.464781761169434,14.533534049987793,34.959999084472656,29.110000610351562,30.450000762939453,0.3264999985694885,2.1433329582214355,1372.780029296875
2012-07-19 00:00:00+00:00,21.940000534057617,11.308500289916992,84.62999725341797,14.771134376525879,14.841341018676758,34.459999084472656,29.0,30.670000076293945,0.3297500014305115,2.1513330936431885,1376.510009765625
2012-07-20 00:00:00+00:00,21.582143783569336,11.41450023651123,83.83000183105469,15.213476181030273,15.285785675048828,33.900001525878906,28.760000228881836,30.1200008392334,0.320250004529953,2.119333028793335,1362.6600341796875
2012-07-23 00:00:00+00:00,21.565357208251953,11.30049991607666,83.58999633789062,15.33028793334961,15.403153419494629,34.439998626708984,28.75,29.280000686645508,0.3244999945163727,2.0439999103546143,1350.52001953125
2012-07-24 00:00:00+00:00,21.461429595947266,11.152000427246094,83.69999694824219,15.132530212402344,15.20445442199707,34.72999954223633,28.450000762939453,29.149999618530273,0.32100000977516174,1.9893330335617065,1338.31005859375
2012-07-25 00:00:00+00:00,20.534643173217773,10.852499961853027,84.04000091552734,15.142990112304688,15.214964866638184,35.16999816894531,29.34000015258789,28.829999923706055,0.32725000381469727,1.9299999475479126,1337.8900146484375
2012-07-26 00:00:00+00:00,20.531429290771484,11.000499725341797,84.66999816894531,15.276739120483398,15.349349021911621,35.810001373291016,26.850000381469727,29.15999984741211,0.32875001430511475,1.8753329515457153,1360.02001953125
2012-07-27 00:00:00+00:00,20.898571014404297,11.866000175476074,85.19999694824219,15.814723014831543,15.88988971710205,36.88999938964844,23.709999084472656,29.760000228881836,0.3370000123977661,1.9673329591751099,1385.969970703125
2012-07-30 00:00:00+00:00,21.25107192993164,11.804499626159668,85.2300033569336,15.7484712600708,15.823323249816895,36.13999938964844,23.149999618530273,29.639999389648438,0.3332499861717224,1.8233330249786377,1385.300048828125
2012-07-31 00:00:00+00:00,21.812856674194336,11.664999961853027,84.83999633789062,15.765157699584961,15.840089797973633,36.0,21.709999084472656,29.469999313354492,0.3384999930858612,1.8279999494552612,1379.3199462890625
2012-08-01 00:00:00+00:00,21.671785354614258,11.604499816894531,84.62000274658203,15.7579345703125,15.832833290100098,36.0,20.8799991607666,29.40999984741211,0.3347499966621399,1.75,1375.3199462890625
2012-08-02 00:00:00+00:00,21.706785202026367,11.540499687194824,84.08000183105469,15.660052299499512,15.73448371887207,35.16999816894531,20.040000915527344,29.190000534057617,0.335999995470047,1.7400000095367432,1365.0
2012-08-03 00:00:00+00:00,21.989286422729492,11.748499870300293,85.58000183105469,15.97337818145752,16.049299240112305,36.09000015258789,21.09000015258789,29.75,0.34299999475479126,1.8179999589920044,1390.989990234375
2012-08-06 00:00:00+00:00,22.233928680419922,11.69950008392334,85.1500015258789,16.010488510131836,16.08658790588379,36.29999923706055,21.920000076293945,29.950000762939453,0.3502500057220459,1.8846670389175415,1394.22998046875
2012-08-07 00:00:00+00:00,22.175357818603516,11.82800006866455,84.66999816894531,15.953701972961426,16.029529571533203,37.0099983215332,20.719999313354492,30.260000228881836,0.35374999046325684,2.016666889190674,1401.3499755859375
2012-08-08 00:00:00+00:00,22.13785743713379,11.718999862670898,84.6500015258789,15.995794296264648,16.071821212768555,37.15999984741211,20.719999313354492,30.329999923706055,0.3557499945163727,1.9393329620361328,1402.219970703125
2012-08-09 00:00:00+00:00,22.168928146362305,11.70300006866455,84.54000091552734,15.998783111572266,16.074825286865234,36.91999816894531,21.010000228881836,30.5,0.36774998903274536,1.9606670141220093,1402.800048828125
2012-08-10 00:00:00+00:00,22.203571319580078,11.637499809265137,84.7699966430664,15.99006462097168,16.06606674194336,36.970001220703125,21.809999465942383,30.420000076293945,0.36550000309944153,1.996000051498413,1405.8699951171875
2012-08-13 00:00:00+00:00,22.5,11.621999740600586,84.98999786376953,16.438634872436523,16.516767501831055,36.9900016784668,21.600000381469727,30.389999389648438,0.37024998664855957,2.078000068664551,1404.1099853515625
2012-08-14 00:00:00+00:00,22.56035614013672,11.659500122070312,84.94000244140625,16.654075622558594,16.733232498168945,37.099998474121094,20.3799991607666,30.1299991607666,0.3647499978542328,1.9613330364227295,1403.9300537109375
2012-08-15 00:00:00+00:00,22.52964210510254,11.871000289916992,84.70999908447266,16.62618064880371,16.7052059173584,37.06999969482422,21.200000762939453,30.200000762939453,0.3619999885559082,1.9600000381469727,1405.530029296875
2012-08-16 00:00:00+00:00,22.726428985595703,12.077500343322754,85.22000122070312,16.75893211364746,16.83858871459961,37.099998474121094,19.8700008392334,30.780000686645508,0.3695000112056732,2.0199999809265137,1415.510009765625
2012-08-17 00:00:00+00:00,23.146785736083984,12.058500289916992,85.87000274658203,16.865285873413086,16.945444107055664,36.97999954223633,19.049999237060547,30.899999618530273,0.36625000834465027,2.000667095184326,1418.1600341796875
2012-08-20 00:00:00+00:00,23.75535774230957,12.017499923706055,85.75,16.8254337310791,16.905405044555664,37.369998931884766,20.010000228881836,30.739999771118164,0.36625000834465027,1.9673329591751099,1418.1300048828125
2012-08-21 00:00:00+00:00,23.430713653564453,11.97249984741211,85.22000122070312,16.675247192382812,16.754505157470703,38.040000915527344,19.15999984741211,30.799999237060547,0.36524999141693115,1.9406670331954956,1413.1700439453125
2012-08-22 00:00:00+00:00,23.888214111328125,12.154999732971191,85.69000244140625,16.866281509399414,16.94644546508789,37.83000183105469,19.440000534057617,30.540000915527344,0.3659999966621399,1.9966670274734497,1413.489990234375
2012-08-23 00:00:00+00:00,23.66535758972168,12.0600004196167,85.1500015258789,16.8568172454834,16.93693733215332,37.22999954223633,19.440000534057617,30.260000228881836,0.3577499985694885,2.0486669540405273,1402.0799560546875
2012-08-24 00:00:00+00:00,23.68642807006836,12.286999702453613,85.38999938964844,16.902395248413086,16.98273277282715,37.16999816894531,19.40999984741211,30.559999465942383,0.36500000953674316,1.9666670560836792,1411.1300048828125
2012-08-27 00:00:00+00:00,24.13142967224121,12.196000099182129,85.41000366210938,16.66802406311035,16.74724769592285,37.22999954223633,19.149999618530273,30.690000534057617,0.35874998569488525,1.8880000114440918,1410.43994140625
2012-08-28 00:00:00+00:00,24.100000381469727,12.305500030517578,84.91999816894531,16.868024826049805,16.948198318481445,37.130001068115234,19.34000015258789,30.6299991607666,0.35725000500679016,1.9126670360565186,1409.300048828125
2012-08-29 00:00:00+00:00,24.052499771118164,12.355999946594238,84.55000305175781,17.13602066040039,17.217466354370117,37.29999923706055,19.100000381469727,30.649999618530273,0.3580000102519989,1.8940000534057617,1410.489990234375
2012-08-30 00:00:00+00:00,23.70964241027832,12.310999870300293,84.01000213623047,16.978361129760742,17.059059143066406,36.900001525878906,19.09000015258789,30.31999969482422,0.3512499928474426,1.8940000534057617,1399.47998046875
2012-08-31 00:00:00+00:00,23.75857162475586,12.41349983215332,84.33999633789062,17.06329345703125,17.144393920898438,37.13999938964844,18.059999465942383,30.81999969482422,0.35074999928474426,1.901332974433899,1406.5799560546875
2012-09-04 00:00:00+00:00,24.10607147216797,12.394000053405762,84.25,16.962421417236328,17.04304313659668,37.0099983215332,17.729999542236328,30.389999389648438,0.3319999873638153,1.8760000467300415,1404.93994140625
2012-09-05 00:00:00+00:00,23.936786651611328,12.310999870300293,85.19000244140625,16.954450607299805,17.0350341796875,37.11000061035156,18.579999923706055,30.389999389648438,0.3330000042915344,1.8626669645309448,1403.43994140625
2012-09-06 00:00:00+00:00,24.15250015258789,12.569000244140625,86.47000122070312,17.419706344604492,17.50250244140625,38.689998626708984,18.959999084472656,31.350000381469727,0.34325000643730164,1.9033329486846924,1432.1199951171875
2012-09-07 00:00:00+00:00,24.301429748535156,12.956999778747559,86.63999938964844,17.587827682495117,17.67142105102539,39.29999923706055,18.979999542236328,30.950000762939453,0.33500000834465027,1.9566669464111328,1437.9200439453125
2012-09-10 00:00:00+00:00,23.669286727905273,12.854499816894531,86.61000061035156,17.453828811645508,17.536787033081055,38.7599983215332,18.809999465942383,30.719999313354492,0.3319999873638153,1.824666976928711,1429.0799560546875
2012-09-11 00:00:00+00:00,23.592500686645508,12.783499717712402,86.76000213623047,17.240129470825195,17.322071075439453,39.599998474121094,19.43000030517578,30.790000915527344,0.335999995470047,1.8533329963684082,1433.56005859375
2012-09-12 00:00:00+00:00,23.921070098876953,12.781499862670898,86.7300033569336,17.207502365112305,17.289289474487305,39.91999816894531,20.93000030517578,30.780000686645508,0.3397499918937683,1.8853329420089722,1436.56005859375
2012-09-13 00:00:00+00:00,24.39214324951172,13.01200008392334,88.55999755859375,17.585086822509766,17.668668746948242,41.400001525878906,20.709999084472656,30.940000534057617,0.34200000762939453,1.9653329849243164,1459.989990234375
2012-09-14 00:00:00+00:00,24.68857192993164,13.06350040435791,88.69999694824219,17.67574691772461,17.7597599029541,41.56999969482422,22.0,31.209999084472656,0.34599998593330383,2.0260000228881836,1465.77001953125
2012-09-17 00:00:00+00:00,24.992143630981445,12.899999618530273,88.5199966430664,17.68321990966797,17.76726722717285,41.189998626708984,21.520000457763672,31.209999084472656,0.33649998903274536,2.169332981109619,1461.18994140625
2012-09-18 00:00:00+00:00,25.068214416503906,12.9375,88.61000061035156,17.889944076538086,17.9749755859375,41.2599983215332,21.8700008392334,31.18000030517578,0.3387500047683716,2.0893330574035645,1459.3199462890625
2012-09-19 00:00:00+00:00,25.075000762939453,13.083999633789062,88.94999694824219,18.119583129882812,18.205705642700195,41.34000015258789,23.290000915527344,31.049999237060547,0.34275001287460327,2.069999933242798,1461.050048828125
2012-09-20 00:00:00+00:00,24.953571319580078,13.040499687194824,89.33000183105469,18.135025024414062,18.221221923828125,41.25,22.59000015258789,31.450000762939453,0.3402499854564667,2.059999942779541,1460.260009765625
2012-09-21 00:00:00+00:00,25.00321388244629,12.873499870300293,89.54000091552734,18.281227111816406,18.368118286132812,40.880001068115234,22.860000610351562,31.190000534057617,0.34174999594688416,2.001332998275757,1460.1500244140625
2012-09-24 00:00:00+00:00,24.671070098876953,12.739999771118164,88.66000366210938,18.664541244506836,18.753253936767578,41.22999954223633,20.790000915527344,30.780000686645508,0.34150001406669617,2.0439999103546143,1456.8900146484375
2012-09-25 00:00:00+00:00,24.05500030517578,12.623000144958496,88.12000274658203,18.659061431884766,18.74774742126465,40.54999923706055,20.280000686645508,30.389999389648438,0.33524999022483826,1.843999981880188,1441.5899658203125
2012-09-26 00:00:00+00:00,23.75642967224121,12.483499526977539,88.33000183105469,18.766159057617188,18.85535430908203,40.2400016784668,20.6200008392334,30.170000076293945,0.3294999897480011,1.8359999656677246,1433.3199462890625
2012-09-27 00:00:00+00:00,24.332857131958008,12.829500198364258,88.26000213623047,18.841875076293945,18.93143081665039,40.68000030517578,20.31999969482422,30.15999984741211,0.3319999873638153,1.8993330001831055,1447.1500244140625
2012-09-28 00:00:00+00:00,23.825000762939453,12.715999603271484,88.19999694824219,18.792062759399414,18.881380081176758,40.47999954223633,21.65999984741211,29.760000228881836,0.3334999978542328,1.9520000219345093,1440.6700439453125
2012-10-01 00:00:00+00:00,23.54964256286621,12.600500106811523,88.66000366210938,18.9733829498291,19.06356430053711,40.970001220703125,21.989999771118164,29.489999771118164,0.328000009059906,1.944000005722046,1444.489990234375
2012-10-02 00:00:00+00:00,23.618213653564453,12.529999732971191,88.83000183105469,18.854080200195312,18.943693161010742,40.91999816894531,22.270000457763672,29.65999984741211,0.3292500078678131,1.9866670370101929,1445.75
2012-10-03 00:00:00+00:00,23.980356216430664,12.795999526977539,89.48999786376953,18.991315841674805,19.081581115722656,40.86000061035156,21.829999923706055,29.860000610351562,0.32600000500679016,1.9533330202102661,1450.989990234375
2012-10-04 00:00:00+00:00,23.814285278320312,13.023500442504883,90.36000061035156,19.129547119140625,19.220470428466797,41.81999969482422,21.950000762939453,30.030000686645508,0.34049999713897705,1.9600000381469727,1461.4000244140625
2012-10-05 00:00:00+00:00,23.306785583496094,12.92549991607666,90.41999816894531,19.119585037231445,19.210460662841797,41.709999084472656,20.90999984741211,29.850000381469727,0.33250001072883606,1.9259999990463257,1460.9300537109375
2012-10-08 00:00:00+00:00,22.791786193847656,12.95300006866455,90.16999816894531,18.87525177001953,18.9649658203125,41.65999984741211,20.399999618530273,29.780000686645508,0.3292500078678131,1.9500000476837158,1455.8800048828125
2012-10-09 00:00:00+00:00,22.70892906188965,12.54800033569336,89.26000213623047,18.532785415649414,18.62087059020996,41.380001068115234,20.229999542236328,29.280000686645508,0.32225000858306885,1.891332983970642,1441.47998046875
2012-10-10 00:00:00+00:00,22.8896427154541,12.249500274658203,88.7300033569336,18.544490814208984,18.632633209228516,41.77000045776367,19.639999389648438,28.979999542236328,0.3167499899864197,1.8933329582214355,1432.56005859375
2012-10-11 00:00:00+00:00,22.43214225769043,12.211000442504883,88.70999908447266,18.71684455871582,18.805805206298828,42.099998474121094,19.75,28.950000762939453,0.31850001215934753,1.8880000114440918,1432.8399658203125
2012-10-12 00:00:00+00:00,22.489643096923828,12.118000030517578,88.25,18.549222946166992,18.637386322021484,41.619998931884766,19.520000457763672,29.200000762939453,0.31575000286102295,1.8426669836044312,1428.5899658203125
2012-10-15 00:00:00+00:00,22.670000076293945,12.208999633789062,89.11000061035156,18.455324172973633,18.54304313659668,42.380001068115234,19.520000457763672,29.510000228881836,0.31975001096725464,1.8220000267028809,1440.1300048828125
2012-10-16 00:00:00+00:00,23.206785202026367,12.196999549865723,89.93000030517578,18.547977447509766,18.63613510131836,42.83000183105469,19.479999542236328,29.489999771118164,0.32899999618530273,1.8706669807434082,1454.9200439453125
2012-10-17 00:00:00+00:00,23.021785736083984,12.374500274658203,90.5,18.81671905517578,18.906156539916992,43.31999969482422,19.8799991607666,29.59000015258789,0.3264999985694885,1.9213329553604126,1460.9100341796875
2012-10-18 00:00:00+00:00,22.59428596496582,12.242500305175781,90.62000274658203,17.310117721557617,17.392391204833984,43.0099983215332,18.979999542236328,29.5,0.3215000033378601,1.869333028793335,1457.3399658203125
2012-10-19 00:00:00+00:00,21.780000686645508,12.0,89.26000213623047,16.98110008239746,17.061811447143555,42.31999969482422,19.0,28.639999389648438,0.30274999141693115,1.8493330478668213,1433.18994140625
2012-10-22 00:00:00+00:00,22.64392852783203,11.689000129699707,88.51000213623047,16.903392791748047,16.983734130859375,42.09000015258789,19.31999969482422,28.0,0.2992500066757202,1.8566670417785645,1433.8199462890625
2012-10-23 00:00:00+00:00,21.90571403503418,11.715499877929688,86.94999694824219,16.945234298706055,17.025775909423828,41.33000183105469,19.5,28.049999237060547,0.3082500100135803,1.8926670551300049,1413.1099853515625
2012-10-24 00:00:00+00:00,22.02964210510254,11.424500465393066,86.94000244140625,16.86927032470703,16.94944953918457,41.709999084472656,23.229999542236328,27.899999618530273,0.30425000190734863,1.8279999494552612,1408.75
2012-10-25 00:00:00+00:00,21.769285202026367,11.145999908447266,87.1500015258789,16.880727767944336,16.960960388183594,41.66999816894531,22.559999465942383,27.8799991607666,0.304500013589859,1.8346669673919678,1412.969970703125
2012-10-26 00:00:00+00:00,21.571428298950195,11.911999702453613,86.66000366210938,16.81572151184082,16.895645141601562,41.15999984741211,21.940000534057617,28.209999084472656,0.30125001072883606,1.8253329992294312,1411.93994140625
2012-10-31 00:00:00+00:00,21.261428833007812,11.644499778747559,86.3499984741211,16.94399070739746,17.024524688720703,41.68000030517578,21.110000610351562,28.540000915527344,0.2994999885559082,1.8753329515457153,1412.1600341796875
2012-11-01 00:00:00+00:00,21.30500030517578,11.607000350952148,87.68000030517578,17.125558853149414,17.20695686340332,42.84000015258789,21.209999084472656,29.520000457763672,0.3137499988079071,1.9500000476837158,1427.5899658203125
2012-11-02 00:00:00+00:00,20.600000381469727,11.621000289916992,86.93000030517578,17.133777618408203,17.2152156829834,42.41999816894531,21.18000030517578,29.5,0.3122499883174896,1.9279999732971191,1414.199951171875
2012-11-05 00:00:00+00:00,20.87928581237793,11.716500282287598,86.86000061035156,17.01024055480957,17.09109115600586,42.27000045776367,21.25,29.6299991607666,0.3255000114440918,2.0999999046325684,1417.260009765625
2012-11-06 00:00:00+00:00,20.816070556640625,11.878000259399414,87.29000091552734,16.97935676574707,17.060060501098633,42.880001068115234,21.170000076293945,29.860000610351562,0.3252499997615814,2.076667070388794,1428.3900146484375
2012-11-07 00:00:00+00:00,19.928571701049805,11.602999687194824,85.44999694824219,16.615720748901367,16.69469451904297,40.47999954223633,20.469999313354492,29.079999923706055,0.3152500092983246,2.1026670932769775,1394.530029296875
2012-11-08 00:00:00+00:00,19.20535659790039,11.367500305175781,84.58000183105469,16.246355056762695,16.32357406616211,40.400001525878906,19.989999771118164,28.809999465942383,0.31700000166893005,2.0873329639434814,1377.510009765625
2012-11-09 00:00:00+00:00,19.537857055664062,11.315500259399414,85.18000030517578,16.513851165771484,16.592342376708984,40.619998931884766,19.209999084472656,28.829999923706055,0.304749995470047,2.0213329792022705,1379.8499755859375
2012-11-12 00:00:00+00:00,19.38678550720215,11.32349967956543,85.2699966430664,16.58533477783203,16.66416358947754,40.58000183105469,20.06999969482422,28.219999313354492,0.2980000078678131,2.0713329315185547,1380.030029296875
2012-11-13 00:00:00+00:00,19.389286041259766,11.329999923706055,85.87000274658203,16.414724349975586,16.49274253845215,40.040000915527344,19.860000610351562,27.09000015258789,0.2957499921321869,2.107332944869995,1374.530029296875
2012-11-14 00:00:00+00:00,19.174285888671875,11.147500038146973,84.87999725341797,16.252830505371094,16.330080032348633,39.290000915527344,22.360000610351562,26.84000015258789,0.28850001096725464,2.0920000076293945,1355.489990234375
2012-11-15 00:00:00+00:00,18.77214241027832,11.029999732971191,85.30000305175781,16.121074676513672,16.19769859313965,39.38999938964844,22.170000076293945,26.65999984741211,0.28975000977516174,2.0546669960021973,1353.3299560546875
2012-11-16 00:00:00+00:00,18.845714569091797,11.261500358581543,85.91000366210938,16.119081497192383,16.195695877075195,39.529998779296875,23.559999465942383,26.520000457763672,0.28450000286102295,2.122667074203491,1359.8800048828125
2012-11-19 00:00:00+00:00,20.20464324951172,11.48550033569336,86.76000213623047,16.642868041992188,16.72197151184082,40.59000015258789,22.920000076293945,26.729999542236328,0.29249998927116394,2.194667100906372,1386.8900146484375
2012-11-20 00:00:00+00:00,20.032499313354492,11.689000129699707,86.79000091552734,16.686704635620117,16.766016006469727,40.70000076293945,23.100000381469727,26.709999084472656,0.28725001215934753,2.200000047683716,1387.81005859375
2012-11-21 00:00:00+00:00,20.060714721679688,11.90149974822998,87.58000183105469,16.58458709716797,16.66341209411621,40.72999954223633,24.31999969482422,26.950000762939453,0.2955000102519989,2.1646668910980225,1391.030029296875
2012-11-23 00:00:00+00:00,20.41071319580078,11.994000434875488,88.5,16.636890411376953,16.715965270996094,41.09000015258789,24.0,27.700000762939453,0.29750001430511475,2.1419999599456787,1409.1500244140625
